Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1969-70,22.0,DNR,ABA,F,50.0,,9.1,1.6,4.1,0.392,0.1,0.3,0.235,1.5,3.7,0.406,0.402,0.6,1.2,0.542,0.6,1.4,2.0,0.3,0.7,1.7,3.9,Greg Wittman,6-8
1970-71,23.0,TOT,ABA,F,10.0,,7.0,0.6,2.5,0.24,0.0,0.1,0.0,0.6,2.4,0.25,0.24,0.4,0.9,0.444,0.9,1.0,1.9,0.0,0.8,2.1,1.6,Greg Wittman,6-8
