Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1981-82,22.0,CHI,NBA,F,75,12,15.8,2.7,5.3,.513,0.0,0.0,.000,2.7,5.2,.517,.513,1.9,2.7,.699,1.1,1.9,3.0,1.1,0.3,0.3,1.4,2.0,7.3,Orlando Woolridge,6-9
1982-83,23.0,CHI,NBA,F,57,38,28.5,6.3,10.9,.580,0.0,0.1,.000,6.3,10.9,.583,.580,3.8,6.0,.638,2.1,3.1,5.2,1.7,0.7,0.8,2.8,3.1,16.5,Orlando Woolridge,6-9
1983-84,24.0,CHI,NBA,F,75,74,33.9,7.6,14.5,.525,0.0,0.0,.500,7.6,14.5,.525,.525,4.0,5.7,.715,1.7,3.2,4.9,1.8,0.9,0.8,2.5,3.4,19.3,Orlando Woolridge,6-9
1984-85,25.0,CHI,NBA,F,77,76,36.6,8.8,15.9,.554,0.0,0.1,.000,8.8,15.8,.557,.554,5.3,6.8,.785,2.1,3.6,5.6,1.8,0.8,0.5,2.3,2.4,22.9,Orlando Woolridge,6-9
1985-86,26.0,CHI,NBA,F,70,59,32.1,7.7,15.6,.495,0.1,0.3,.174,7.7,15.2,.502,.497,5.2,6.6,.788,2.1,2.9,5.0,3.0,0.7,0.7,2.5,2.7,20.7,Orlando Woolridge,6-9
1986-87,27.0,NJN,NBA,F,75,53,35.2,7.4,14.2,.521,0.0,0.1,.125,7.4,14.1,.524,.522,5.8,7.5,.777,1.6,3.3,4.9,3.5,0.7,1.1,2.8,3.2,20.7,Orlando Woolridge,6-9
1987-88,28.0,NJN,NBA,F,19,12,32.7,5.8,13.0,.445,0.0,0.1,.000,5.8,12.9,.449,.445,4.8,6.8,.708,1.6,3.2,4.8,3.7,0.7,1.1,2.5,3.8,16.4,Orlando Woolridge,6-9
1988-89,29.0,LAL,NBA,F,74,0,20.1,3.1,6.7,.468,0.0,0.0,.000,3.1,6.7,.469,.468,3.4,4.6,.738,1.1,2.6,3.6,0.8,0.4,0.9,1.4,1.8,9.7,Orlando Woolridge,6-9
1989-90,30.0,LAL,NBA,F,62,2,22.9,4.9,8.9,.556,0.0,0.1,.000,4.9,8.8,.561,.556,2.8,3.9,.733,0.8,2.2,3.0,1.5,0.6,0.7,1.2,2.6,12.7,Orlando Woolridge,6-9
1990-91,31.0,DEN,NBA,F,53,50,34.4,9.2,18.5,.498,0.0,0.1,.000,9.2,18.5,.501,.498,6.6,8.3,.797,2.7,4.2,6.8,2.2,1.3,0.4,2.9,2.7,25.1,Orlando Woolridge,6-9
1991-92,32.0,DET,NBA,F,82,61,25.8,5.5,11.1,.498,0.0,0.1,.111,5.5,11.0,.502,.499,2.9,4.3,.683,1.3,1.8,3.2,1.1,0.5,0.4,1.6,1.9,14.0,Orlando Woolridge,6-9
1992-93,33.0,TOT,NBA,F,58,47,26.8,5.0,10.3,.482,0.0,0.2,.000,5.0,10.2,.490,.482,2.1,3.1,.678,1.5,1.7,3.2,2.0,0.5,0.5,1.4,2.1,12.0,Orlando Woolridge,6-9
1993-94,34.0,PHI,NBA,F,74,1,26.4,4.9,10.4,.471,0.0,0.2,.071,4.9,10.3,.478,.472,2.8,4.1,.689,1.4,2.6,4.0,1.9,0.6,0.8,1.9,2.5,12.7,Orlando Woolridge,6-9
