Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS,Player,Ht
1971-72,23.0,TOT,ABA,F,24.0,,9.9,2.1,4.5,0.459,0.0,0.2,0.25,2.0,4.4,0.467,0.463,0.9,1.2,0.724,0.6,1.2,1.8,0.7,,1.5,1.6,5.1,Elnardo Webster,6-5
