Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1966-67,22.0,CIN,NBA,F,33.0,,6.1,0.9,2.9,0.309,,,,0.9,2.9,0.309,0.309,0.3,0.5,0.588,,,2.1,0.2,,1.1,2.1,Jim Ware,6-7
1967-68,23.0,SDR,NBA,F,30.0,,7.6,0.8,3.2,0.258,,,,0.8,3.2,0.258,0.258,0.8,1.1,0.676,,,2.6,0.2,,0.9,2.4,Jim Ware,6-7
1968-69,24.0,DLC,ABA,F,1.0,,15.0,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,1.0,2.0,0.5,2.0,5.0,7.0,1.0,1.0,4.0,7.0,Jim Ware,6-7
