Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2003-04,23.0,LAL,NBA,F,72.0,2.0,10.1,0.9,2.1,0.425,0.2,0.5,0.333,0.7,1.6,0.456,0.467,0.4,0.6,0.705,0.5,1.2,1.8,1.6,0.4,0.1,0.6,1.0,2.4,Luke Walton,6-8
2004-05,24.0,LAL,NBA,F,61.0,5.0,12.6,1.2,3.0,0.411,0.3,1.0,0.262,1.0,2.0,0.487,0.456,0.6,0.8,0.708,0.9,1.4,2.3,1.5,0.4,0.2,1.0,1.1,3.2,Luke Walton,6-8
2005-06,25.0,LAL,NBA,F,69.0,6.0,19.3,2.0,4.8,0.412,0.3,0.8,0.327,1.7,4.0,0.429,0.439,0.8,1.1,0.75,1.3,2.3,3.6,2.3,0.6,0.2,1.1,1.7,5.0,Luke Walton,6-8
2006-07,26.0,LAL,NBA,F,60.0,60.0,33.0,4.4,9.3,0.474,0.8,2.1,0.387,3.6,7.2,0.499,0.517,1.8,2.4,0.745,1.5,3.6,5.0,4.3,1.0,0.4,2.0,2.0,11.4,Luke Walton,6-8
2007-08,27.0,LAL,NBA,F,74.0,31.0,23.4,2.9,6.5,0.45,0.4,1.1,0.333,2.5,5.3,0.475,0.479,1.0,1.5,0.706,1.1,2.8,3.9,2.9,0.8,0.2,1.4,1.8,7.2,Luke Walton,6-8
2008-09,28.0,LAL,NBA,F,65.0,34.0,17.9,2.1,4.7,0.436,0.3,0.9,0.298,1.8,3.8,0.468,0.464,0.6,0.9,0.719,0.8,1.9,2.8,2.7,0.5,0.2,1.1,1.6,5.0,Luke Walton,6-8
2009-10,29.0,LAL,NBA,F,29.0,0.0,9.4,1.0,2.9,0.357,0.2,0.6,0.412,0.8,2.3,0.343,0.399,0.1,0.1,0.5,0.4,0.9,1.3,1.4,0.3,0.0,0.4,0.7,2.4,Luke Walton,6-8
2010-11,30.0,LAL,NBA,F,54.0,0.0,9.0,0.7,2.1,0.328,0.1,0.6,0.235,0.6,1.5,0.366,0.362,0.1,0.2,0.7,0.2,1.1,1.2,1.1,0.2,0.1,0.6,0.7,1.7,Luke Walton,6-8
2011-12,31.0,TOT,NBA,F,30.0,0.0,12.1,0.8,2.2,0.369,0.2,0.7,0.35,0.6,1.5,0.378,0.423,0.0,0.0,,0.4,1.2,1.6,1.2,0.2,0.0,0.9,1.4,1.8,Luke Walton,6-8
2012-13,32.0,CLE,NBA,F,50.0,0.0,17.1,1.4,3.6,0.392,0.4,1.3,0.299,1.0,2.3,0.447,0.448,0.2,0.4,0.5,0.8,2.1,2.9,3.3,0.8,0.3,1.2,2.0,3.4,Luke Walton,6-8
