Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1980-81,22.0,NYK,NBA,G-F,81.0,,11.7,2.0,4.6,0.442,0.0,0.1,0.2,2.0,4.5,0.446,0.444,0.6,0.8,0.766,0.4,0.8,1.2,0.9,0.4,0.1,0.7,1.2,4.7,Mike Woodson,6-5
1981-82,23.0,TOT,NBA,G-F,83.0,74.0,28.1,6.5,12.9,0.503,0.1,0.3,0.28,6.4,12.6,0.509,0.507,2.7,3.4,0.773,1.2,1.7,3.0,2.7,1.7,0.4,1.8,2.7,15.7,Mike Woodson,6-5
1982-83,24.0,KCK,NBA,G-F,81.0,3.0,30.0,7.2,14.2,0.506,0.1,0.4,0.212,7.1,13.8,0.515,0.509,3.7,4.7,0.79,1.0,2.0,3.1,3.1,1.7,0.7,2.1,2.5,18.2,Mike Woodson,6-5
1983-84,25.0,KCK,NBA,G-F,71.0,12.0,25.9,5.5,11.5,0.477,0.0,0.1,0.25,5.5,11.4,0.479,0.478,3.5,4.3,0.818,0.9,1.6,2.5,2.5,1.2,0.4,1.6,2.5,14.5,Mike Woodson,6-5
1984-85,26.0,KCK,NBA,G-F,78.0,3.0,25.6,6.8,13.7,0.496,0.1,0.3,0.238,6.7,13.4,0.501,0.499,3.4,4.2,0.8,0.9,1.7,2.5,1.8,1.5,0.4,1.8,2.8,17.0,Mike Woodson,6-5
1985-86,27.0,SAC,NBA,G-F,81.0,51.0,29.8,6.3,13.2,0.475,0.0,0.2,0.154,6.3,13.1,0.479,0.476,3.0,3.6,0.837,1.2,1.6,2.8,2.4,1.1,0.5,1.8,2.7,15.6,Mike Woodson,6-5
1986-87,28.0,LAC,NBA,G-F,74.0,66.0,28.7,6.7,15.3,0.437,0.5,1.7,0.276,6.2,13.6,0.457,0.452,3.2,3.9,0.828,0.9,1.3,2.2,2.6,1.4,0.2,2.3,2.7,17.1,Mike Woodson,6-5
1987-88,29.0,LAC,NBA,G-F,80.0,77.0,31.7,7.0,15.8,0.445,0.2,1.0,0.231,6.8,14.8,0.459,0.452,3.7,4.3,0.868,0.8,1.6,2.4,3.4,1.4,0.3,2.3,2.6,18.0,Mike Woodson,6-5
1988-89,30.0,HOU,NBA,G-F,81.0,79.0,27.9,5.1,11.6,0.438,0.4,1.1,0.348,4.7,10.5,0.447,0.455,2.4,2.9,0.823,0.6,1.8,2.4,2.5,1.1,0.2,1.7,2.4,12.9,Mike Woodson,6-5
1989-90,31.0,HOU,NBA,G-F,61.0,11.0,15.9,2.6,6.6,0.395,0.2,0.7,0.293,2.4,6.0,0.407,0.41,1.0,1.4,0.721,0.4,1.0,1.4,1.1,0.7,0.2,0.8,1.6,6.5,Mike Woodson,6-5
1990-91,32.0,TOT,NBA,G-F,15.0,3.0,11.4,1.7,5.1,0.338,0.1,0.5,0.143,1.7,4.7,0.357,0.344,0.7,0.9,0.846,0.2,0.7,0.9,1.0,0.3,0.3,0.8,1.2,4.3,Mike Woodson,6-5
