Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1975-76,22.0,BOS,NBA,G,22.0,,5.7,1.1,2.0,0.556,0.5,0.7,0.688,0.2,0.4,0.6,0.3,0.1,0.1,1.1,2.8,Jerome Anderson,6-5
1976-77,23.0,IND,NBA,G,27.0,,6.1,1.0,2.2,0.441,0.5,0.7,0.7,0.3,0.1,0.4,0.4,0.2,0.1,1.0,2.4,Jerome Anderson,6-5
