Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2006-07,24.0,TOT,NBA,F-C,11.0,0.0,8.1,0.5,1.4,0.4,0.0,0.0,,0.5,1.4,0.4,0.4,0.4,0.9,0.4,1.2,1.4,2.5,0.1,0.1,0.7,0.5,1.4,1.5,Lou Amundson,6-9
2007-08,25.0,PHI,NBA,F-C,16.0,0.0,4.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.1,0.4,0.286,0.4,0.3,0.8,0.0,0.1,0.1,0.1,0.8,1.1,Lou Amundson,6-9
2008-09,26.0,PHO,NBA,F-C,76.0,0.0,13.7,1.8,3.3,0.536,0.0,0.0,0.0,1.8,3.3,0.538,0.536,0.7,1.6,0.442,1.7,1.9,3.6,0.4,0.4,0.9,0.7,2.0,4.2,Lou Amundson,6-9
2009-10,27.0,PHO,NBA,F-C,79.0,0.0,14.8,1.9,3.5,0.551,0.0,0.0,0.0,1.9,3.5,0.553,0.551,0.8,1.6,0.545,1.6,2.8,4.4,0.4,0.3,0.9,0.7,2.1,4.7,Lou Amundson,6-9
2010-11,28.0,GSW,NBA,F-C,46.0,7.0,15.0,1.8,4.0,0.454,0.0,0.0,,1.8,4.0,0.454,0.454,0.7,1.9,0.391,1.8,2.3,4.0,0.4,0.3,0.7,0.5,1.9,4.3,Lou Amundson,6-9
2011-12,29.0,IND,NBA,F-C,60.0,0.0,12.6,1.5,3.5,0.43,0.0,0.0,,1.5,3.5,0.43,0.43,0.6,1.4,0.427,1.6,2.1,3.7,0.2,0.5,0.7,0.8,2.1,3.6,Lou Amundson,6-9
2012-13,30.0,TOT,NBA,F-C,39.0,0.0,9.5,0.8,2.1,0.395,0.0,0.0,,0.8,2.1,0.395,0.395,0.3,0.9,0.333,1.2,1.5,2.7,0.3,0.4,0.3,0.5,1.4,1.9,Lou Amundson,6-9
2013-14,31.0,TOT,NBA,F-C,19.0,0.0,9.7,0.8,1.7,0.5,0.0,0.0,,0.8,1.7,0.5,0.5,0.3,1.3,0.25,1.5,1.4,2.9,0.3,0.5,0.6,0.7,2.6,2.0,Lou Amundson,6-9
2014-15,32.0,TOT,NBA,F-C,53.0,35.0,17.7,2.1,4.8,0.427,0.0,0.0,0.0,2.1,4.8,0.429,0.427,0.8,1.6,0.471,1.8,3.3,5.1,1.3,0.4,1.0,1.2,2.4,4.9,Lou Amundson,6-9
2015-16,33.0,NYK,NBA,F-C,29.0,0.0,7.0,0.7,1.8,0.358,0.0,0.0,,0.7,1.8,0.358,0.358,0.5,0.9,0.519,0.8,0.9,1.7,0.4,0.2,0.2,0.5,1.5,1.8,Lou Amundson,6-9
