Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1955-56,24.0,NYK,NBA,G,25,,11.5,1.4,3.5,.409,0.8,1.1,.778,1.7,1.3,1.6,3.7,Dick Atha,6-2
1957-58,26.0,DET,NBA,G,18,,8.9,0.9,2.6,.362,0.6,0.7,.833,1.3,1.1,1.3,2.4,Dick Atha,6-2
