Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1977-78,22.0,CHI,NBA,G,66,,10.8,2.0,4.2,0.468,0.3,0.4,0.815,0.4,0.7,1.0,1.1,0.3,0.0,0.9,0.6,4.3,Tate Armstrong,6-3
1978-79,23.0,CHI,NBA,G,26,,10.0,1.1,2.7,0.4,0.4,0.5,0.769,0.3,0.5,0.8,1.2,0.4,0.0,0.8,0.8,2.5,Tate Armstrong,6-3
