Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1967-68,22.0,OAK,ABA,G,77.0,,24.6,3.6,9.8,0.369,0.1,0.6,0.205,3.5,9.2,0.379,0.375,2.1,2.9,0.724,,,2.2,1.5,1.6,2.5,9.5,Andy Anderson,6-2
1968-69,23.0,TOT,ABA,G,36.0,,20.6,3.4,7.6,0.452,0.0,0.2,0.0,3.4,7.4,0.462,0.452,2.7,3.4,0.797,1.4,1.5,2.9,1.3,1.5,2.1,9.6,Andy Anderson,6-2
1969-70,24.0,TOT,ABA,G,81.0,,26.5,5.0,11.5,0.431,0.0,0.2,0.077,4.9,11.3,0.436,0.432,2.5,3.3,0.761,1.7,1.4,3.1,2.0,1.8,2.4,12.4,Andy Anderson,6-2
