Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,24.0,BOS,NBA,SF,26,0,6.1,0.9,1.9,0.46,0.7,1.7,0.432,0.2,0.2,0.667,0.65,0.0,0.0,,0.2,0.9,1.1,0.4,0.0,0.1,0.1,0.3,2.5
2022-23,25.0,BOS,NBA,PF,73,5,15.8,2.1,4.8,0.45,1.7,4.0,0.418,0.5,0.7,0.623,0.627,0.2,0.2,0.706,0.5,2.1,2.5,0.8,0.3,0.3,0.3,1.3,6.1
Career,,,NBA,,99,5,13.2,1.8,4.0,0.451,1.4,3.4,0.42,0.4,0.6,0.627,0.63,0.1,0.2,0.706,0.4,1.8,2.2,0.7,0.3,0.2,0.3,1.0,5.2
