Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,23.0,WAS,NBA,SG,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,24.0,PHO,NBA,SG,23.0,3.0,17.5,2.4,5.6,0.434,0.7,2.5,0.259,1.8,3.1,0.577,0.492,1.1,1.3,0.806,0.6,2.7,3.3,1.1,0.3,0.3,0.5,1.0,6.6
2018-19,25.0,HOU,NBA,SF,39.0,13.0,25.1,3.0,6.5,0.468,1.9,4.6,0.416,1.1,1.9,0.595,0.615,1.4,1.8,0.789,0.6,2.9,3.6,1.0,0.5,0.3,0.9,2.1,9.4
2019-20,26.0,HOU,NBA,SF,63.0,52.0,30.4,3.7,8.6,0.427,2.0,5.6,0.363,1.6,2.9,0.549,0.546,1.2,1.4,0.811,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1,10.5
2020-21,27.0,HOU,NBA,SF,36.0,23.0,25.9,3.1,7.6,0.404,1.5,4.3,0.346,1.6,3.2,0.483,0.504,1.1,1.8,0.651,0.5,3.2,3.7,1.9,0.6,0.4,1.0,1.9,8.8
2021-22,28.0,TOT,NBA,SF,42.0,7.0,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9
2021-22,28.0,HOU,NBA,SF,16.0,1.0,14.6,1.6,4.6,0.338,0.6,2.1,0.294,0.9,2.5,0.375,0.405,1.1,1.2,0.895,0.3,2.4,2.7,1.2,0.3,0.3,1.1,1.0,4.8
2021-22,28.0,NYK,NBA,SF,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,28.0,UTA,NBA,SF,25.0,6.0,19.6,2.2,4.9,0.447,1.4,3.3,0.415,0.8,1.6,0.512,0.585,1.1,1.6,0.692,0.6,2.2,2.7,1.0,0.6,0.5,0.6,1.4,6.8
2022-23,29.0,PHI,NBA,SF,48.0,4.0,14.3,1.5,3.1,0.48,0.7,1.9,0.356,0.8,1.3,0.667,0.587,0.6,0.9,0.705,0.2,1.5,1.7,0.7,0.3,0.2,0.5,1.2,4.3
Career,,,NBA,,252.0,102.0,22.4,2.6,6.1,0.432,1.4,3.8,0.365,1.3,2.3,0.543,0.545,1.1,1.4,0.756,0.6,2.7,3.2,1.2,0.6,0.4,0.8,1.6,7.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,HOU,NBA,,154.0,89.0,26.3,3.1,7.4,0.425,1.7,4.7,0.369,1.4,2.7,0.522,0.542,1.2,1.6,0.77,0.7,3.1,3.8,1.4,0.7,0.4,0.9,1.9,9.2
1 season,,PHI,NBA,,48.0,4.0,14.3,1.5,3.1,0.48,0.7,1.9,0.356,0.8,1.3,0.667,0.587,0.6,0.9,0.705,0.2,1.5,1.7,0.7,0.3,0.2,0.5,1.2,4.3
1 season,,UTA,NBA,,25.0,6.0,19.6,2.2,4.9,0.447,1.4,3.3,0.415,0.8,1.6,0.512,0.585,1.1,1.6,0.692,0.6,2.2,2.7,1.0,0.6,0.5,0.6,1.4,6.8
1 season,,PHO,NBA,,23.0,3.0,17.5,2.4,5.6,0.434,0.7,2.5,0.259,1.8,3.1,0.577,0.492,1.1,1.3,0.806,0.6,2.7,3.3,1.1,0.3,0.3,0.5,1.0,6.6
1 season,,NYK,NBA,,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 season,,WAS,NBA,,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
