Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1970-71,22.0,POR,NBA,G,82,,37.0,9.6,21.6,.443,5.6,7.3,.772,,,3.4,4.8,,,2.4,24.8,Geoff Petrie,6-4
1971-72,23.0,POR,NBA,G,60,,35.9,7.8,18.6,.417,3.4,4.3,.789,,,2.2,4.1,,,1.8,18.9,Geoff Petrie,6-4
1972-73,24.0,POR,NBA,G,79,,39.7,10.6,22.8,.464,3.8,4.8,.778,,,3.5,4.4,,,2.1,24.9,Geoff Petrie,6-4
1973-74,25.0,POR,NBA,G,73,,38.4,10.1,21.1,.481,4.0,4.7,.853,0.9,2.0,2.8,4.3,1.2,0.2,2.7,24.3,Geoff Petrie,6-4
1974-75,26.0,POR,NBA,G,80,,38.9,7.5,16.5,.456,3.3,3.9,.839,0.5,2.1,2.6,5.3,1.0,0.2,2.7,18.3,Geoff Petrie,6-4
1975-76,27.0,POR,NBA,G,72,,35.5,7.5,16.3,.461,3.8,4.6,.829,0.5,1.8,2.3,4.6,1.1,0.1,2.7,18.9,Geoff Petrie,6-4
