Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1951-52,25.0,PHW,NBA,F-G,45.0,,10.5,1.2,3.1,0.386,0.5,0.6,0.75,1.8,1.0,1.5,2.9,Mel Payton,6-4
1952-53,26.0,INO,NBA,F-G,66.0,,21.6,2.6,7.3,0.357,1.8,2.4,0.745,4.7,1.2,1.8,7.1,Mel Payton,6-4
