Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1954-55,23.0,NYK,NBA,F,37.0,,13.6,1.7,4.6,0.367,0.8,1.2,0.667,4.2,0.8,2.2,4.2,Bob Peterson,6-5
1955-56,24.0,NYK,NBA,F,58.0,,13.4,2.1,5.2,0.399,1.2,1.8,0.654,3.8,0.8,2.1,5.3,Bob Peterson,6-5
