Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2005-06,22.0,SAC,NBA,G,29.0,0.0,5.2,0.7,2.0,0.362,0.2,0.9,0.222,0.5,1.1,0.484,0.414,0.4,0.4,1.0,0.2,0.3,0.5,0.4,0.2,0.0,0.3,0.3,2.1,Ronnie Price,6-2
2006-07,23.0,SAC,NBA,G,58.0,1.0,9.7,1.2,3.0,0.39,0.4,1.1,0.323,0.8,1.8,0.43,0.451,0.6,0.9,0.673,0.3,1.0,1.2,0.8,0.5,0.1,0.6,1.1,3.3,Ronnie Price,6-2
2007-08,24.0,UTA,NBA,G,61.0,3.0,9.6,1.4,3.3,0.431,0.4,1.2,0.347,1.0,2.1,0.481,0.495,0.4,0.6,0.684,0.1,0.6,0.8,1.3,0.5,0.0,0.5,1.4,3.7,Ronnie Price,6-2
2008-09,25.0,UTA,NBA,G,52.0,17.0,14.2,1.5,3.9,0.379,0.4,1.2,0.311,1.1,2.7,0.408,0.426,0.7,0.9,0.756,0.2,1.1,1.3,2.1,0.8,0.1,1.2,1.4,4.0,Ronnie Price,6-2
2009-10,26.0,UTA,NBA,G,60.0,4.0,13.4,1.6,4.0,0.405,0.3,1.1,0.286,1.3,3.0,0.447,0.442,0.7,1.0,0.695,0.5,0.8,1.2,2.1,0.7,0.2,0.9,1.8,4.3,Ronnie Price,6-2
2010-11,27.0,UTA,NBA,G,59.0,0.0,12.2,1.3,3.6,0.352,0.3,1.2,0.29,0.9,2.4,0.383,0.4,0.5,0.7,0.744,0.4,0.7,1.0,0.9,0.7,0.1,0.9,1.8,3.3,Ronnie Price,6-2
2011-12,28.0,PHO,NBA,G,36.0,8.0,14.4,1.4,3.6,0.377,0.4,1.2,0.295,1.0,2.4,0.419,0.427,0.6,0.7,0.8,0.5,1.1,1.6,1.9,0.9,0.1,1.3,2.0,3.6,Ronnie Price,6-2
2012-13,29.0,POR,NBA,G,39.0,0.0,13.1,1.0,3.1,0.325,0.3,1.0,0.256,0.7,2.1,0.358,0.367,0.4,0.6,0.708,0.3,0.8,1.1,1.9,0.7,0.1,0.9,1.6,2.7,Ronnie Price,6-2
2013-14,30.0,ORL,NBA,G,31.0,2.0,12.2,0.9,3.0,0.304,0.3,1.4,0.209,0.6,1.6,0.388,0.353,0.3,0.4,0.692,0.3,1.1,1.4,2.1,0.8,0.1,0.8,1.6,2.4,Ronnie Price,6-2
2014-15,31.0,LAL,NBA,G,43.0,20.0,22.8,1.8,5.2,0.345,0.7,2.5,0.284,1.1,2.7,0.404,0.415,0.8,1.0,0.8,0.4,1.2,1.6,3.8,1.6,0.1,1.2,2.7,5.1,Ronnie Price,6-2
2015-16,32.0,PHO,NBA,G,62.0,18.0,19.5,1.9,4.9,0.384,1.1,3.2,0.347,0.8,1.7,0.453,0.497,0.5,0.7,0.756,0.4,1.2,1.6,2.4,1.2,0.2,1.1,2.6,5.3,Ronnie Price,6-2
2016-17,33.0,PHO,NBA,G,14.0,0.0,9.6,0.3,1.7,0.167,0.2,1.2,0.176,0.1,0.5,0.143,0.229,0.2,0.3,0.75,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1.0,1.0,Ronnie Price,6-2
