Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1949-50,23.0,TOT,NBA,G-F,52,,,1.9,6.4,.296,2.3,3.3,.699,,1.7,2.2,6.1,Johnny Payak,6-4
1952-53,26.0,MLH,NBA,G-F,68,,21.6,1.9,5.5,.343,2.6,3.6,.726,1.7,2.1,2.9,6.4,Johnny Payak,6-4
