Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2020-21,23.0,BOS,NBA,G,66,4,19.2,2.8,6.3,0.44,1.5,3.8,0.411,1.2,2.6,0.482,0.562,0.6,0.7,0.889,0.5,1.9,2.4,1.8,0.6,0.1,0.8,1.6,7.7,Payton Pritchard,6-1
2021-22,24.0,BOS,NBA,G,71,2,14.1,2.3,5.3,0.429,1.4,3.5,0.412,0.8,1.8,0.461,0.564,0.3,0.3,1.0,0.5,1.4,1.9,2.0,0.4,0.1,0.6,0.9,6.2,Payton Pritchard,6-1
2022-23,25.0,BOS,NBA,G,45,2,12.5,1.8,4.6,0.39,0.9,2.8,0.331,0.8,1.7,0.487,0.493,0.2,0.3,0.733,0.5,1.0,1.5,1.0,0.3,0.0,0.7,0.8,4.7,Payton Pritchard,6-1
