Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,30.0,DTF,BAA,,30,,,0.8,3.0,0.253,0.6,1.2,0.543,,0.7,1.5,2.2
Career,,,BAA,,30,,,0.8,3.0,0.253,0.6,1.2,0.543,,0.7,1.5,2.2
