Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,19.0,NYK,NBA,PF,75.0,57.0,28.8,4.5,12.2,0.37,1.7,4.9,0.343,2.8,7.3,0.387,0.438,2.2,3.0,0.717,0.8,3.7,4.5,1.1,0.6,0.3,1.5,2.3,12.8
2019-20,20.0,NYK,NBA,SF,65.0,4.0,17.9,2.2,6.2,0.359,1.0,3.1,0.327,1.2,3.1,0.391,0.44,1.0,1.6,0.653,0.4,2.4,2.8,0.9,0.4,0.4,0.7,1.6,6.4
2020-21,21.0,NYK,NBA,SF,42.0,0.0,11.0,1.3,3.4,0.392,0.8,2.1,0.393,0.5,1.3,0.389,0.514,0.4,0.5,0.8,0.2,1.2,1.5,0.5,0.3,0.1,0.4,0.9,3.9
2021-22,22.0,TOT,NBA,SF,30.0,0.0,7.4,1.0,2.8,0.365,0.5,1.8,0.278,0.5,1.0,0.516,0.453,0.5,0.7,0.727,0.5,1.0,1.5,0.3,0.1,0.1,0.2,0.6,3.1
2021-22,22.0,NYK,NBA,SF,13.0,0.0,8.5,1.2,3.1,0.375,0.8,2.2,0.357,0.4,0.9,0.417,0.5,0.5,0.8,0.7,0.6,1.1,1.7,0.2,0.2,0.1,0.4,0.4,3.6
2021-22,22.0,ATL,NBA,SF,17.0,0.0,6.5,0.9,2.6,0.356,0.3,1.5,0.192,0.6,1.1,0.579,0.411,0.5,0.7,0.75,0.4,0.9,1.3,0.4,0.1,0.1,0.1,0.8,2.7
2022-23,23.0,TOT,NBA,"PF,SF",55.0,1.0,12.8,1.9,4.0,0.473,0.9,2.5,0.365,1.0,1.5,0.651,0.586,0.5,0.7,0.806,0.5,1.9,2.4,0.3,0.3,0.2,0.6,1.6,5.2
2022-23,23.0,DET,NBA,PF,42.0,1.0,14.1,2.0,4.3,0.469,1.0,2.8,0.371,1.0,1.5,0.651,0.589,0.6,0.8,0.788,0.5,2.1,2.6,0.4,0.3,0.3,0.8,1.8,5.6
2022-23,23.0,POR,NBA,SF,13.0,0.0,8.7,1.5,3.2,0.488,0.5,1.6,0.333,1.0,1.5,0.65,0.573,0.2,0.2,1.0,0.4,1.5,1.8,0.2,0.2,0.0,0.1,1.0,3.8
Career,,,NBA,,267.0,62.0,17.7,2.5,6.6,0.382,1.1,3.2,0.344,1.4,3.4,0.416,0.464,1.1,1.5,0.714,0.5,2.3,2.8,0.7,0.4,0.3,0.8,1.6,7.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NYK,NBA,,195.0,61.0,20.0,2.8,7.7,0.369,1.2,3.5,0.346,1.6,4.2,0.389,0.448,1.3,1.8,0.703,0.5,2.5,3.1,0.8,0.4,0.3,0.9,1.7,8.2
1 season,,DET,NBA,,42.0,1.0,14.1,2.0,4.3,0.469,1.0,2.8,0.371,1.0,1.5,0.651,0.589,0.6,0.8,0.788,0.5,2.1,2.6,0.4,0.3,0.3,0.8,1.8,5.6
1 season,,ATL,NBA,,17.0,0.0,6.5,0.9,2.6,0.356,0.3,1.5,0.192,0.6,1.1,0.579,0.411,0.5,0.7,0.75,0.4,0.9,1.3,0.4,0.1,0.1,0.1,0.8,2.7
1 season,,POR,NBA,,13.0,0.0,8.7,1.5,3.2,0.488,0.5,1.6,0.333,1.0,1.5,0.65,0.573,0.2,0.2,1.0,0.4,1.5,1.8,0.2,0.2,0.0,0.1,1.0,3.8
