Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27.0,TOT,BAA,,57.0,,,2.6,9.3,0.274,1.9,2.6,0.735,,0.7,2.1,7.1
1946-47,27.0,NYK,BAA,,27.0,,,2.6,10.1,0.259,1.9,2.6,0.732,,0.9,2.1,7.2
1946-47,27.0,PHW,BAA,,30.0,,,2.5,8.6,0.291,2.0,2.7,0.738,,0.4,2.2,7.0
1947-48,28.0,PHW,BAA,,48.0,,,1.5,6.1,0.243,1.0,1.3,0.783,,0.4,2.1,3.9
Career,,,BAA,,105.0,,,2.1,7.8,0.263,1.5,2.0,0.749,,0.5,2.1,5.6
,,,,,,,,,,,,,,,,,
2 seasons,,PHW,BAA,,78.0,,,1.9,7.1,0.265,1.4,1.8,0.757,,0.4,2.1,5.1
1 season,,NYK,BAA,,27.0,,,2.6,10.1,0.259,1.9,2.6,0.732,,0.9,2.1,7.2
