Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23.0,ANA,ABA,SG,50.0,,22.8,4.4,9.9,0.439,0.0,0.1,0.2,4.3,9.8,0.441,0.44,2.6,3.3,0.782,,,3.5,1.7,1.9,3.0,11.3
1968-69,24.0,HSM,ABA,SG,23.0,,30.5,4.9,12.2,0.402,0.0,0.0,0.0,4.9,12.2,0.404,0.402,4.1,5.1,0.812,2.0,1.7,3.7,4.9,3.0,4.2,14.0
1969-70,25.0,CAR,ABA,SG,51.0,,8.8,1.0,2.1,0.458,0.0,0.0,0.0,1.0,2.1,0.467,0.458,1.2,1.7,0.733,0.4,0.7,1.0,0.8,0.8,1.4,3.2
Career,,,ABA,,124.0,,18.5,3.1,7.1,0.429,0.0,0.1,0.125,3.1,7.1,0.432,0.43,2.3,3.0,0.78,0.9,1.0,2.5,1.9,1.7,2.5,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,"HSM,CAR",ABA,,74.0,,15.5,2.2,5.2,0.418,0.0,0.0,0.0,2.2,5.2,0.421,0.418,2.1,2.7,0.778,0.9,1.0,1.9,2.0,1.5,2.2,6.5
1 season,,ANA,ABA,,50.0,,22.8,4.4,9.9,0.439,0.0,0.1,0.2,4.3,9.8,0.441,0.44,2.6,3.3,0.782,,,3.5,1.7,1.9,3.0,11.3
