Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22.0,SEA,NBA,SF,72.0,,17.2,2.4,6.1,0.395,,,,2.4,6.1,0.395,0.395,1.4,1.7,0.79,,,3.3,0.8,,2.2,6.2
1969-70,23.0,SEA,NBA,SF,14.0,,5.9,0.2,2.4,0.088,,,,0.2,2.4,0.088,0.088,0.1,0.1,1.0,,,1.4,0.5,,0.5,0.6
1970-71,24.0,PTC,ABA,SF,82.0,,16.9,2.3,6.1,0.38,0.0,0.0,0.0,2.3,6.0,0.381,0.38,1.6,2.0,0.813,1.8,2.4,4.2,0.9,1.2,1.9,6.2
Career,,,TOT,,168.0,,16.1,2.2,5.8,0.376,0.0,0.0,0.0,2.2,5.8,0.377,0.376,1.4,1.7,0.804,1.8,2.4,3.6,0.8,1.2,1.9,5.7
,,,NBA,,86.0,,15.4,2.1,5.5,0.373,,,,2.1,5.5,0.373,0.373,1.2,1.5,0.794,,,3.0,0.8,,1.9,5.3
,,,ABA,,82.0,,16.9,2.3,6.1,0.38,0.0,0.0,0.0,2.3,6.0,0.381,0.38,1.6,2.0,0.813,1.8,2.4,4.2,0.9,1.2,1.9,6.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SEA,NBA,,86.0,,15.4,2.1,5.5,0.373,,,,2.1,5.5,0.373,0.373,1.2,1.5,0.794,,,3.0,0.8,,1.9,5.3
1 season,,PTC,ABA,,82.0,,16.9,2.3,6.1,0.38,0.0,0.0,0.0,2.3,6.0,0.381,0.38,1.6,2.0,0.813,1.8,2.4,4.2,0.9,1.2,1.9,6.2
