Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,25.0,WSC,BAA,,53,,,1.6,4.8,0.332,1.0,1.3,0.746,,1.3,2.1,4.2
1949-50,26.0,WSC,NBA,,54,,,1.9,6.1,0.306,0.6,1.0,0.607,,1.3,1.9,4.4
Career,,,TOT,,107,,,1.7,5.4,0.317,0.8,1.2,0.685,,1.3,2.0,4.3
,,,NBA,,54,,,1.9,6.1,0.306,0.6,1.0,0.607,,1.3,1.9,4.4
,,,BAA,,53,,,1.6,4.8,0.332,1.0,1.3,0.746,,1.3,2.1,4.2
